0.2,0.005361632
0.4,0.024421805
0.6,0.018558997
0.8,0.025545542
1.0,0.021207816
1.2,0.011188952
1.4,0.005026596
1.6,-0.001693604
1.8,-0.01376189
2.0,-0.002373258
2.2,-0.027295869
2.4,-0.032065198
2.6,-0.023895775
2.8,-0.029366381
3.0,-0.003081026
3.2,-0.004598934
3.4,9.24507E-05
3.6,0.019695951
3.8,0.022755247
4.0,0.026732013
4.2,0.026797104
4.4,0.021078198
4.6,0.023663176
4.8,-0.005514451
5.0,0.000526071
5.2,-0.018253894
5.4,-0.023177681
5.6,-0.006141404
5.8,-0.030485207
6.0,-0.018491935
6.2,-0.021950668
6.4,-0.006010838
6.6,0.005866543
6.8,-0.008842319
7.0,0.015864771
7.2,0.012055678
7.4,0.030543343
7.6,0.018869073
7.8,0.024976388
8.0,0.024037301
8.2,-0.004189883
8.4,0.00590814
8.6,-0.014691862
8.8,-0.001284956
9.0,-0.01387235
9.2,-0.006161792
9.4,-0.005184102
9.6,-0.0047773
9.8,-0.015996779
10.0,0.009933793
10.2,0.017267516
10.4,0.007529708
10.6,0.019209391
10.8,0.013335484
11.0,0.010310293
11.2,0.014360246
11.4,0.017562598
11.6,-0.010417576
11.8,0.004673166
12.0,-0.023167878
12.2,-0.022081979
12.4,-0.019985536
12.6,-0.006359256
12.8,-0.011452693
13.0,-0.01865647
13.2,-0.016319323
13.4,-0.008645247
13.6,0.009378748
13.8,0.007392508
14.0,0.001783714
14.2,0.009572265
14.4,0.016492406
14.6,-0.002224344
14.8,0.005494263
15.0,0.002316422
15.2,0.002474922
15.4,-0.008635554
15.6,-0.000920722
15.8,-0.009191276
16.0,-0.023504894
16.2,0.00122926
16.4,-0.007955426
16.6,0.011810143
16.8,0.017537017
17.0,0.008978946
17.2,0.00821298
17.4,0.014126894
17.6,0.006110073
17.8,0.024657143
18.0,0.011934078
18.2,0.01694925
18.4,-0.016670675
18.6,0.000361522
18.8,-0.018120132
19.0,-0.009790988
19.2,-0.00991715
19.4,-0.009060713
19.6,-0.007433916
19.8,-0.012403072
20.0,-0.004072323
20.2,0.020248011
20.4,0.005278843
20.6,0.008453559
20.8,0.015214076
21.0,0.02977237
21.2,0.006452996
21.4,0.007353895
21.6,0.001162965
21.8,0.003794022
22.0,-0.01570646
22.2,-0.00041881
22.4,-0.010391921
22.6,-0.029416324
22.8,-0.008363393
23.0,-0.005749094
23.2,-0.012833837
23.4,0.003685844
23.6,-0.001464455
23.8,0.009350109
24.0,0.023041476
24.2,0.006802169
24.4,0.013523404
24.6,0.017319488
24.8,0.007497739
25.0,0.009731256
25.2,-0.001097119
25.4,-0.015561587
25.6,-0.017981268
25.8,-0.017561056
26.0,-0.013006519
26.2,-0.014925009
26.4,0.000966023
26.6,-0.010487598
26.8,0.012020876
27.0,0.00716231
27.2,0.024784408
27.4,0.005641177
27.6,0.008168449
27.8,0.019116592
28.0,0.023763797
28.2,0.001826973
28.4,-0.016077788
28.6,-0.010611831
28.8,-0.02512112
29.0,-0.016186763
29.2,-0.023499043
29.4,-0.026348538
29.6,-0.010472481
29.8,-0.012711448
30.0,0.014170915
30.2,-0.008939103
30.4,-0.00454204
30.6,0.02526971
30.8,0.010406737
31.0,-0.000380314
31.2,0.007696669
31.4,-0.000124913
31.6,-0.003177237
31.8,-0.007282635
32.0,-0.000205249
32.2,-0.013270101
32.4,-0.025347445
32.6,-0.023483283
32.8,-0.017396568
33.0,-0.019219715
33.2,-0.012264296
33.4,0.000228006
33.6,0.01763435
33.8,0.008818848
34.0,0.017249114
34.2,0.026253242
34.4,0.005084913
34.6,0.023924913
34.8,0.011932556
35.0,0.008571836
35.2,-0.003920108
35.4,-0.01677838
35.6,-0.015159083
35.8,-0.004391132
36.0,-0.014134071
36.2,-0.003143354
36.4,-0.00503218
36.6,-0.015732381
36.8,0.014312669
37.0,0.014624925
37.2,0.014942957
37.4,0.016045051
37.6,0.02005876
37.8,0.010272945
38.0,0.02070352
38.2,-0.01151233
38.4,-0.00255514
38.6,-0.009791342
38.8,-0.011618772
39.0,-0.014648721
39.2,-0.001606644
39.4,-0.005604165
39.6,-0.004092628
39.8,-0.008490189
40.0,-0.005245476
40.2,0.010643812
40.4,0.020027171
40.6,0.014931948
40.8,0.023985481
41.0,0.011801091
41.2,0.018311779
41.4,0.008399583
41.6,0.002261195
41.8,0.003593821
42.0,0.006718289
42.2,-7.12128E-05
42.4,-0.01234903
42.6,-0.001645417
42.8,-0.015648349
43.0,-0.007871126
43.2,-0.01032523
43.4,0.008394946
43.6,0.013503533
43.8,-0.001481823
44.0,0.016061756
44.2,0.02052253
44.4,0.017248908
44.6,0.005052348
44.8,-0.000420702
45.0,0.012330785
45.2,-0.008107999
45.4,-0.00634704
45.6,-0.001562273
45.8,-0.012927432
46.0,0.002735114
46.2,-0.007435105
46.4,-0.018695096
46.6,0.009391203
46.8,0.017176759
47.0,0.00495789
47.2,0.017287194
47.4,0.003748117
47.6,0.019364809
47.8,0.01494833
48.0,0.012617581
48.2,-0.008910686
48.4,-0.010269632
48.6,0.0082407
48.8,0.00387914
49.0,-0.013944852
49.2,-0.002673363
49.4,-0.000316936
49.6,-0.0181287
49.8,-0.015872383
50.0,-0.004428609
50.2,0.005417938
50.4,0.02038247
50.6,-0.001490416
50.8,0.021897884
51.0,0.023337689
51.2,0.016622055
51.4,0.008887364
51.6,0.007697951
51.8,-0.017100212
52.0,-0.013832407
52.2,-0.012280307
52.4,-0.021431233
52.6,0.002928517
52.8,-0.003118369
53.0,0.006202536
53.2,0.006383243
53.4,-0.012687502
53.6,0.005813113
53.8,0.01094086
54.0,-0.002468795
54.2,0.01742184
54.4,0.017422904
54.6,0.002484774
54.8,0.001465671
55.0,-0.009431398
55.2,-0.015135505
55.4,-0.009094991
55.6,-0.016644428
55.8,-0.006043555
56.0,-0.01128025
56.2,-0.022021324
56.4,4.7052E-05
56.6,-0.00598251
56.8,-0.004450638
57.0,0.011028822
57.2,0.016440928
57.4,0.021875381
57.6,0.000282711
57.8,0.017929561
58.0,0.018660193
58.2,0.013342829
58.4,0.007507622
58.6,0.002259912
58.8,-0.023552494
59.0,-0.002896299
59.2,-0.004120856
59.4,-0.01610271
59.6,0.003825806
59.8,0.002108368
60.0,-0.01044543
60.2,0.010823215
60.4,-0.004490087
60.6,-0.003295157
60.8,0.016332114
61.0,-0.004557427
61.2,-0.003583457
61.4,-0.006725204
61.6,-0.008212235
61.8,-0.017601403
62.0,0.006666813
62.2,-0.014676352
62.4,-0.023694213
62.6,-0.018856646
62.8,-0.005695903
63.0,-0.000296378
63.2,-0.009541865
63.4,0.013634219
63.6,0.001237694
63.8,0.01281376
64.0,0.011500211
64.2,-0.000294748
64.4,0.019793086
64.6,0.013167185
64.8,0.007198627
65.0,0.010223455
65.2,-0.004666525
65.4,0.003428209
65.6,-0.022701714
65.8,-0.025118659
66.0,-0.001952098
66.2,0.003198255
66.4,0.000715969
66.6,0.010056804
66.8,-0.00121782
67.0,0.017575117
67.2,0.021640799
67.4,-9.72994E-06
67.6,0.013622303
67.8,0.004845344
68.0,0.014506711
68.2,-0.005958246
68.4,0.010076739
68.6,-0.01726263
68.8,-0.002799881
69.0,-0.008521574
69.2,-0.020787812
69.4,-0.013199005
69.6,-0.006689845
69.8,0.009495348
70.0,0.014449912
70.2,-0.008762265
70.4,-0.005505245
70.6,0.017684392
70.8,-0.00167
71.0,0.004070032
71.2,0.014425313
71.4,0.008340371
71.6,0.008054555
71.8,-0.008521498
72.0,0.000392842
72.2,-0.019732368
72.4,4.82499E-05
72.6,-0.02172633
72.8,-0.00684743
73.0,-0.003616207
73.2,0.011237812
73.4,0.013519348
73.6,0.01500997
73.8,0.005334958
74.0,0.008102674
74.2,0.009128258
74.4,0.017373418
74.6,0.017362791
74.8,0.018239305
75.0,-0.00727623
75.2,-0.00166125
75.4,0.00762514
75.6,-0.003989416
75.8,-0.014222526
76.0,-0.022561069
76.2,-0.012693295
76.4,-0.014086943
76.6,-0.015720859
76.8,-0.000930246
77.0,0.000218473
77.2,0.001683894
77.4,0.021916406
77.6,0.000215151
77.8,0.008645484
78.0,-0.003061078
78.2,0.004909953
78.4,0.01047542
78.6,0.007395495
78.8,0.004777561
79.0,-0.017353231
79.2,-0.01295036
79.4,-0.017720009
79.6,-0.020650602
79.8,-0.007549771
80.0,0.013114367
80.2,0.008306016
80.4,-0.006374661
80.6,0.013891505
80.8,0.01979149
81.0,0.005520337
81.2,-0.001840141
81.4,-0.007355064
81.6,-0.007290245
81.8,0.00331916
82.0,0.007353009
82.2,-0.004206147
82.4,-0.008567649
82.6,0.004975987
82.8,-0.019793738
83.0,-0.019134054
83.2,-0.009334091
83.4,-0.000649981
83.6,-0.002443874
83.8,-0.003172401
84.0,0.021162723
84.2,0.019662619
84.4,-0.004636726
84.6,0.001084532
84.8,0.008367309
85.0,0.008036234
85.2,0.001674088
85.4,0.001862958
85.6,-0.021463298
85.8,-0.006843223
86.0,-0.001465513
86.2,0.002631154
86.4,-0.017445806
86.6,-0.011132659
86.8,0.002355675
87.0,0.007590503
87.2,-0.005196823
87.4,-0.001181267
87.6,-0.005958382
87.8,0.017468348
88.0,0.014544365
88.2,0.013270076
88.4,-0.006777896
88.6,0.002733183
88.8,-0.00313539
89.0,-0.016107523
89.2,-0.005210406
89.4,-0.011310997
89.6,-0.003533097
89.8,-0.008380039
90.0,-0.013405509
90.2,0.013309074
90.4,0.014047324
90.6,0.002647633
90.8,0.011858363
91.0,0.014099064
91.2,0.004922577
91.4,0.011745036
91.6,0.012215697
91.8,0.01262884
92.0,-0.001809707
92.2,-0.010548607
92.4,0.004492355
92.6,-0.019777146
92.8,-0.00955377
93.0,0.003668659
93.2,0.003068458
93.4,0.009094152
93.6,0.017717072
93.8,0.012745362
94.0,0.012412625
94.2,0.016013722
94.4,0.019134896
94.6,0.001970926
94.8,0.006218936
95.0,0.003590024
95.2,-0.006236621
95.4,-0.010067257
95.6,0.0015707
95.8,0.004205948
96.0,0.005017517
96.2,-0.01557305
96.4,-0.001341024
96.6,0.007411479
96.8,-0.010718397
97.0,0.00029365
97.2,0.005577418
97.4,0.010647823
97.6,0.015488062
97.8,-0.008638565
98.0,-0.00192425
98.2,-0.009817311
98.4,0.007736547
98.6,0.001279721
98.8,0.002190479
99.0,-0.010074997
99.2,-0.006035006
99.4,0.000638464
99.6,0.001496318
99.8,-0.001528766
100.0,-0.008915494
100.2,-0.006586553
100.4,-0.002308897
100.6,0.01770791
100.8,0.008409509
101.0,-0.006835962
101.2,0.011630225
101.4,-0.010568115
101.6,-0.01226401
101.8,-0.004554701
102.0,-0.014783133
102.2,0.003820495
102.4,0.00550824
102.6,-0.01152448
102.8,-0.008435677
103.0,-0.000750554
103.2,0.005868729
103.4,-0.00414147
103.6,0.005975731
103.8,-0.000865889
104.0,-0.005621676
104.2,0.012380991
104.4,0.001769944
104.6,0.019791582
104.8,-0.000999797
105.0,0.001372373
105.2,-0.008581296
105.4,-0.011560499
105.6,-0.017310711
105.8,-0.021223579
106.0,-0.004729233
106.2,0.009486484
106.4,-0.012286164
106.6,0.010832835
106.8,-0.011461689
107.0,0.001461643
107.2,0.017541893
107.4,0.009142793
107.6,-0.007363984
107.8,-0.008228041
108.0,0.007858685
108.2,-0.009760967
108.4,-0.005187307
108.6,-0.016004426
108.8,-0.00863234
109.0,0.001242712
109.2,0.008033049
109.4,0.00879049
109.6,0.000935324
109.8,0.004021366
110.0,0.013996921
110.2,-0.007958143
110.4,0.006166013
110.6,0.013702093
110.8,0.000486361
111.0,-0.001132372
111.2,0.014923281
111.4,-0.01173326
111.6,-0.006224657
111.8,0.002001219
112.0,-0.005204978
112.2,-0.019116702
112.4,-0.004208383
112.6,-0.017690836
112.8,-0.017469394
113.0,-0.009266425
113.2,0.007697396
113.4,-0.000827305
113.6,0.004303382
113.8,0.002306896
114.0,-0.005248299
114.2,0.008254159
114.4,0.013431292
114.6,4.93803E-05
114.8,0.004901895
115.0,0.004008555
115.2,0.006177648
115.4,-0.015152045
115.6,-0.001005282
115.8,-0.013579938
116.0,-0.014157306
116.2,0.009358922
116.4,-0.015130566
116.6,-0.013616856
116.8,-0.01060344
117.0,-0.00278432
117.2,-0.008282787
117.4,0.003952445
117.6,-0.007390891
117.8,-0.001808552
118.0,0.004751505
118.2,0.016078848
118.4,0.005103383
118.6,-0.004585052
118.8,-0.00399152
119.0,-0.017345868
119.2,-0.007023733
119.4,0.002020888
119.6,-0.009865697
119.8,-0.012577471
120.0,0.008306922
120.2,-0.01088108
120.4,-0.005063477
120.6,0.020251152
120.8,-0.008022026
121.0,0.016514871
121.2,0.007345242
121.4,-0.003450169
121.6,-0.007220554
121.8,-0.005027257
122.0,-0.002431031
122.2,0.008463933
122.4,0.00442953
122.6,-0.01493625
122.8,0.004766284
123.0,0.002097583
123.2,0.008588152
123.4,-0.009863679
123.6,0.013088468
123.8,0.019168429
124.0,0.011135055
124.2,0.016464158
124.4,-0.004729376
124.6,0.009992307
124.8,0.014786059
125.0,-0.0066453
125.2,0.010715925
125.4,0.001798287
125.6,0.009545085
125.8,-0.019147758
126.0,-0.003646819
126.2,0.008593865
126.4,-0.011912255
126.6,-0.005792204
126.8,-0.000221154
127.0,0.012119388
127.2,0.017453514
127.4,0.018790569
127.6,0.011865392
127.8,0.010679607
128.0,0.017900825
128.2,0.001978798
128.4,0.010835602
128.6,-0.007801663
128.8,-0.004864317
129.0,0.002118569
129.2,-0.014725528
129.4,0.009783679
129.6,0.003421049
129.8,-0.006771247
130.0,-0.004657823
130.2,0.012227739
130.4,0.003961043
130.6,0.015360823
130.8,0.009677091
131.0,0.0042754
131.2,0.017171713
131.4,0.001233188
131.6,0.011929637
131.8,-0.013896342
132.0,-0.007888804
132.2,0.004286618
132.4,-0.017930987
132.6,-0.000474697
132.8,-0.01616072
133.0,-0.004076088
133.2,-0.001908494
133.4,0.001732323
133.6,0.014429197
133.8,0.008895824
134.0,0.003764942
134.2,0.016255687
134.4,0.010306307
134.6,-0.010784121
134.8,0.007028401
135.0,0.002963466
135.2,0.007551007
135.4,-0.007935558
135.6,-0.00401934
135.8,0.004248999
136.0,0.005352739
136.2,0.005221332
136.4,0.006838906
136.6,0.013562732
136.8,0.003635082
137.0,-0.008796757
137.2,0.006617937
137.4,-0.000110089
137.6,0.000247176
137.8,-0.003673014
138.0,-0.007263651
138.2,-0.007149103
138.4,-0.006240449
138.6,0.004983068
138.8,-0.0077202
139.0,-0.001384778
139.2,0.002731965
139.4,-0.010148064
139.6,-0.014102662
139.8,0.001566059
140.0,-0.012586045
140.2,-0.003401601
140.4,0.01019825
140.6,0.015946983
140.8,-0.001805711
141.0,0.00229983
141.2,-0.003668373
141.4,0.013565719
141.6,-0.002468827
141.8,-0.004221846
142.0,-0.011434067
142.2,-0.00710907
142.4,0.005156613
142.6,-0.014879256
142.8,-0.009256578
143.0,0.011609759
143.2,-0.009536396
143.4,-0.011275792
143.6,0.01458975
143.8,-0.0015928
144.0,-0.006219414
144.2,0.01569738
144.4,0.002260866
144.6,0.010228931
144.8,-0.003283672
145.0,-0.009904743
145.2,-0.011779079
145.4,0.003834255
145.6,0.00805835
145.8,-0.009816637
146.0,-0.015921473
146.2,-0.000593709
146.4,-0.006697598
146.6,0.001433261
146.8,0.004067036
147.0,0.010979463
147.2,0.011460141
147.4,-0.006814372
147.6,-0.005281412
147.8,0.009459484
148.0,0.01267003
148.2,0.014632499
148.4,0.001310861
148.6,0.00260053
148.8,0.009851133
149.0,-0.008109296
149.2,-0.007109993
149.4,0.00094313
149.6,0.011758773
149.8,-0.00274481
150.0,0.006673246
150.2,0.003338168
150.4,-0.006820344
150.6,0.017566912
150.8,0.013727967
151.0,-0.002977637
151.2,-0.011436892
151.4,-0.001902633
151.6,-0.011450089
151.8,0.000594438
152.0,0.005698719
152.2,-0.01817442
152.4,0.005136777
152.6,0.002160143
152.8,-0.01338658
153.0,0.004727738
153.2,-0.005143945
153.4,0.004328459
153.6,0.001534739
153.8,0.009520992
154.0,-0.009840941
154.2,-0.002104291
154.4,-0.00133687
154.6,-0.007700825
154.8,0.008746256
155.0,-0.010281189
155.2,0.008273012
155.4,-0.01398758
155.6,-0.001494752
155.8,-0.016841195
156.0,0.006051991
156.2,-0.015691866
156.4,0.00293376
156.6,-0.014557898
156.8,-0.002230455
157.0,0.009432449
157.2,0.011403117
157.4,-0.002439546
157.6,0.00666504
157.8,-7.37593E-05
158.0,-0.008952813
158.2,0.011488361
158.4,-0.00029264
158.6,-0.015388795
158.8,-0.016648084
159.0,-0.012354284
159.2,0.003984371
159.4,0.006393559
159.6,0.010738985
159.8,0.00778384
160.0,-0.014746653
160.2,0.006177366
160.4,-0.004941234
160.6,0.016088623
160.8,-0.007111194
161.0,-0.005851044
161.2,-0.007218603
161.4,-0.000685618
161.6,-0.0115312
161.8,0.004194656
162.0,-0.01184482
162.2,0.006848762
162.4,-0.000727318
162.6,0.001502281
162.8,-0.012681353
163.0,-0.007304094
163.2,0.011172245
163.4,0.015349194
163.6,-0.011028277
163.8,-0.006331202
164.0,-0.001668333
164.2,-0.000780823
164.4,-0.007023463
164.6,0.012348858
164.8,-2.43205E-05
165.0,-0.00557694
165.2,0.003062505
165.4,-0.003342231
165.6,-0.005147057
165.8,-0.008605278
166.0,-0.018034499
166.2,-0.009435116
166.4,0.010739466
166.6,-0.014248857
166.8,0.0147117
167.0,0.003770344
167.2,0.017627929
167.4,0.006406039
167.6,-0.00618617
167.8,-0.002553303
168.0,0.016250614
168.2,0.002671412
168.4,-0.0124617
168.6,-0.014443677
168.8,-0.01256451
169.0,0.008616995
169.2,-0.007214304
169.4,-0.007819326
169.6,0.010586967
169.8,0.004837903
170.0,0.009576078
170.2,-0.003756877
170.4,-0.00798115
170.6,-0.000524635
170.8,-0.002193601
171.0,0.011098334
171.2,0.015638346
171.4,-0.011524983
171.6,-0.009643996
171.8,-0.007998588
172.0,0.008707251
172.2,0.008518492
172.4,-0.004933599
172.6,-0.016043445
172.8,-0.000659172
173.0,-0.009448493
173.2,0.008582743
173.4,-0.006603073
173.6,-0.011651764
173.8,-0.010519216
174.0,-0.002324419
174.2,0.0064352
174.4,-0.009318338
174.6,0.008265035
174.8,0.012945815
175.0,-0.004392698
175.2,-0.003580554
175.4,0.009112584
175.6,-0.003702873
175.8,-0.009180785
176.0,-0.009214112
176.2,0.004087165
176.4,-0.015743424
176.6,-0.006235249
176.8,0.000946409
177.0,-0.006967293
177.2,-0.007972344
177.4,0.006915664
177.6,-0.002671267
177.8,0.002319061
178.0,0.010142566
178.2,0.000961065
178.4,0.011548813
178.6,0.009794489
178.8,0.00903502
179.0,0.010205443
179.2,-0.014411731
179.4,0.006035419
179.6,0.012405259
179.8,0.000405646
180.0,0.002476453
180.2,0.013878043
180.4,-0.004751098
180.6,-0.009364095
180.8,0.016201161
181.0,0.016686554
181.2,0.006752191
181.4,0.015292943
181.6,0.005969106
181.8,-0.000944594
182.0,-0.00245526
182.2,-0.00956498
182.4,0.0033389
182.6,-3.14958E-05
182.8,0.005286005
183.0,-0.012542448
183.2,-0.013787245
183.4,0.009061091
183.6,0.001828546
183.8,0.016025234
184.0,-0.006837875
184.2,-0.005626751
184.4,-0.0108516
184.6,0.003710211
184.8,0.004929323
185.0,0.003754669
185.2,-0.003435005
185.4,-0.002919187
185.6,0.011167037
185.8,-0.0061496
186.0,0.000794554
186.2,0.004035891
186.4,0.002236447
186.6,0.003345273
186.8,0.003549204
187.0,-0.0014137
187.2,0.016249941
187.4,0.005191686
187.6,0.000123284
187.8,-0.00090647
188.0,0.006229437
188.2,0.007650365
188.4,-0.006490676
188.6,-0.005795574
188.8,0.012345738
189.0,-0.008111057
189.2,0.010119304
189.4,-0.005735844
189.6,-0.011849003
189.8,-0.006529574
190.0,-0.001682206
190.2,0.008211673
190.4,0.007803409
190.6,-0.012234182
190.8,0.017379225
191.0,0.000942931
191.2,0.016223576
191.4,-0.005640695
191.6,-0.01176053
191.8,0.001579267
192.0,0.00580813
192.2,0.008944815
192.4,0.008228579
192.6,-0.005552817
192.8,0.006777664
193.0,-0.012036595
193.2,-0.001163778
193.4,-0.009795152
193.6,-0.008019211
193.8,0.005579785
194.0,-0.003613323
194.2,0.014323729
194.4,0.006943962
194.6,0.014412345
194.8,-0.002568156
195.0,-0.010526552
195.2,-0.010364902
195.4,0.000847991
195.6,-0.009417582
195.8,-0.017073301
196.0,0.011606057
196.2,-0.002189173
196.4,0.012944973
196.6,-0.012807991
196.8,-0.012693459
197.0,0.004426581
197.2,-0.011823438
197.4,0.003316365
197.6,0.017047687
197.8,-0.00899984
198.0,0.010916389
198.2,0.006273821
198.4,0.008568157
198.6,-0.012049617
198.8,-0.016881034
199.0,0.00736153
199.2,-0.017518946
199.4,-0.012561631
199.6,-0.002706132
199.8,-0.003851105
200.0,-0.014458467
200.2,-0.00845383
200.4,0.003998702
200.6,-0.00247793
200.8,-0.006134244
201.0,0.006747094
201.2,0.00233043
201.4,0.008120306
201.6,-0.000615432
201.8,-0.011613438
202.0,0.004006659
202.2,-0.003612817
202.4,-0.000712576
202.6,-0.00121111
202.8,-0.008392988
203.0,-0.009117697
203.2,0.007420887
203.4,0.000541588
203.6,-0.011294096
203.8,0.013853958
204.0,-5.02418E-06
204.2,0.007368773
204.4,-0.001629354
204.6,0.00659491
204.8,-0.003347585
205.0,-0.010687189
205.2,-0.012987149
205.4,-0.005252671
205.6,-0.005042244
205.8,0.005879289
206.0,0.009700489
206.2,-0.010228945
206.4,-0.010363231
206.6,0.011649761
206.8,-0.007317428
207.0,-0.007872372
207.2,-0.004084511
207.4,-0.008533772
207.6,0.016190347
207.8,0.001959291
208.0,0.00721433
208.2,-0.010192882
208.4,0.010982915
208.6,-0.013678131
208.8,0.004753202
209.0,0.003256579
209.2,-0.014529962
209.4,-0.00035529
209.6,0.009557932
209.8,-0.00050816
210.0,0.005343033
210.2,-0.005611822
210.4,-0.000438102
210.6,0.016299853
210.8,-0.011841554
211.0,-0.011767209
211.2,0.006641698
211.4,0.003043893
211.6,0.012480146
211.8,-0.005154488
212.0,-0.015464726
212.2,0.001838767
212.4,-0.014058451
212.6,0.007367128
212.8,0.005431075
213.0,-0.002666171
213.2,0.003471635
213.4,0.008528432
213.6,0.004044981
213.8,0.000848926
214.0,0.015098306
214.2,-0.00344601
214.4,-0.000122828
214.6,0.014521722
214.8,0.014242377
215.0,-0.013886511
215.2,-0.01153328
215.4,-0.016228932
215.6,0.006522036
215.8,-0.012669977
216.0,-0.005272691
216.2,-0.000467257
216.4,-0.001457711
216.6,-0.007579972
216.8,0.015092447
217.0,0.012241829
217.2,0.002460849
217.4,0.006202137
217.6,0.009624219
217.8,0.007076894
218.0,0.009978418
218.2,0.004037445
218.4,-0.003574989
218.6,0.01133787
218.8,0.01312495
219.0,-0.011766334
219.2,0.004542973
219.4,-0.010789184
219.6,-0.003605293
219.8,-0.009552796
220.0,0.009060484
220.2,-0.011309047
220.4,0.002665287
220.6,-0.00651687
220.8,-0.012229583
221.0,0.015729179
221.2,0.008489814
221.4,-0.000783114
221.6,0.006703915
221.8,0.013065657
222.0,0.00096784
222.2,-0.003564814
222.4,0.008219612
222.6,-0.007690787
222.8,-0.013571156
223.0,0.000184151
223.2,-0.009398555
223.4,-0.01008374
223.6,-0.009844095
223.8,0.002970986
224.0,0.00858039
224.2,0.004551889
224.4,0.014372978
224.6,0.006596601
224.8,0.008206437
225.0,0.002773653
225.2,-0.004973164
225.4,0.005397263
225.6,-0.004283494
225.8,0.006527414
226.0,0.010667909
226.2,-0.000264723
226.4,0.00443007
226.6,0.007491083
226.8,0.011575481
227.0,0.001762164
227.2,0.009630065
227.4,-0.00170959
227.6,-0.011405078
227.8,0.010444626
228.0,0.005211843
228.2,0.007767807
228.4,-0.013569289
228.6,-0.003542496
228.8,0.003972747
229.0,-0.00161261
229.2,-0.015467579
229.4,-0.004322695
229.6,-0.004327655
229.8,-0.006791211
230.0,0.005809679
230.2,-0.001716142
230.4,0.001588054
230.6,0.008751398
230.8,0.005844926
231.0,-0.006565905
231.2,0.001588854
231.4,-0.010631442
231.6,-0.013323715
231.8,-0.010242198
232.0,0.010288273
232.2,-0.013844592
